date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
1/18,"Design-Driven, Fitness Center, Dog and Cat washroom, Controlled Access",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-design-driven-fitness/7579686363.html,"$4,775",2br,1001,hayes valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
1/18,"Night Patrol, Controlled Access, Wood-style plank flooring",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-night-patrol-controlled/7577450508.html,"$3,771",1br,810,SOMA / south beach,1,"['EV charging', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
1/18,Warehouse-Style Windows and Open Layout!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-warehouse-style-windows/7579686217.html,"$4,496",2br,850,mission district,2,"['EV charging', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
1/18,This is Why We Love San Francisco!🐶💕🍸+ $500 GC + $0 Deposit,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-this-is-why-we-love-san/7579682757.html,"$5,295",2br,,pacific heights,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly']"
1/18,Last Large Studio with Full Kitchen & Private Balcony Left!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-last-large-studio-with/7579678984.html,"$2,600",0br,475,SOMA / south beach,1,"['application fee details: $50.94 Per Applicant', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
1/18,This Price Wont Last Long! Apply Today and lock in your price,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-this-price-wont-last-long/7578240738.html,"$2,789",0br,429,downtown / civic / van ness,1,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/18,"2BR, 1BA: Excellent SOMA Location near BART & Downtown",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2br-1ba-excellent-soma/7579681529.html,"$2,200",2br,650,SOMA / south beach,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,🍾Welcome to SF Life! Be Central. Walk to FiDi Easy!🚶‍♀️,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-welcome-to-sf-life-be/7579682129.html,"$3,325",2br,,lower nob hill,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly']"
1/18,625 Powell St. Spacious 2BR/1BA Unit- Newly Renovated!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-625-powell-st-spacious/7579684375.html,"$3,095",2br,,nob hill,1,"['cats are OK - purrr', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,Beautiful One Bedroom Apartment in Pac Heights,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-one-bedroom/7579683890.html,"$2,695",1br,,pacific heights,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'attached garage', 'rent period: monthly']"
1/18,✌So Many Options So Little Time. Haight or Hayes Walkable!🌞+ $500 GC,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-so-many-options-so-little/7579683759.html,"$2,595",0br,,hayes valley,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'no parking', 'rent period: monthly']"
1/18,"Outdoor Patio, Dog Park, Resident Storage Lockers",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-outdoor-patio-dog-park/7578104110.html,"$2,927",0br,410,downtown / civic / van ness,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly', 'wheelchair accessible']"
1/18,Walkable to both Mission and Hayes Good Eats🍝🍸🌮Pick Your Poison!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-walkable-to-both-mission/7579683313.html,"$2,895",1br,,mission district,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly']"
1/18,830 Post Street. Spacious Studio w/ Large Closets!,https://sfbay.craigslist.org/sfc/apa/d/830-post-street-spacious-studio-large/7579683302.html,"$1,695",0br,,lower nob hill,1,"['cats are OK - purrr', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,"1 Month Free! Last 3 bed, 2 bath left! Don't Miss Out!",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-month-free-last-bed-bath/7579679263.html,"$4,200",3br,1000,SOMA / south beach,2,"['application fee details: $50.94 Per Applicant', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
1/18,COW HOLLOW - Elegant & Renovated full floor flat - 3BR/1.5,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-cow-hollow-elegant/7574862312.html,"$7,500",3br,2000,marina / cow hollow,1.5,"['condo', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,Gorgeously Remodeled 2BR Apartment near Japantown!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gorgeously-remodeled-2br/7579681678.html,"$3,295",2br,,lower pac hts,1,"['application fee details: $30 application fee per adult', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'attached garage', 'rent period: monthly']"
1/18,Open Sat@1pm - BRIGHT! -TOP FLOOR Flat! 2-3 Bdrm Use - Video Tour,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-sat1pm-bright-top/7579681405.html,"$3,600",3br,,mission district,1.5,['saturday 2023-01-21']
1/18,"Beautiful 3BR in the Haight, Steps from Golden Gate Park",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-3br-in-the/7579681249.html,"$4,350",3br,,haight ashbury,1,"['application fee details: $30 per adult', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,Large Top Floor Studio Apt. in Lower Nob Hill!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-top-floor-studio/7579681140.html,"$1,695",0br,,lower nob hill,1,"['application fee details: $30 per adult', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'no parking', 'rent period: monthly']"
1/18,Spacious Corner Unit in the Marina!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-corner-unit-in/7579680980.html,"$3,595",1br,,marina / cow hollow,1,"['application fee details: $30 per adult', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'attached garage', 'rent period: monthly']"
1/18,Don't Miss This Gem w/ 2 Month's Move-in Allowance + $0 Deposit!!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-dont-miss-this-gem-2/7579680947.html,"$3,995",3br,,mission district,1,"['apartment', 'laundry in bldg', 'no smoking', 'no parking', 'rent period: monthly']"
1/18,Beautifully Remodeled Apt. in Pac Heights w/ Stainless Appliances!,https://sfbay.craigslist.org/sfc/apa/d/beautifully-remodeled-apt-in-pac/7579680896.html,"$2,695",1br,,pacific heights,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'attached garage', 'rent period: monthly']"
1/18,Top Floor 2 Bd Flat - Updated - Video Tour - Private Back Deck Area,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-bd-flat-updated/7575066956.html,"$3,200",2br,,mission district,1,"['flat', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,Nice Flat! 2Bd+LR+office - 1 & 1/2 baths - Hdwd Flrs - Video Tour!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-nice-flat-2bdlroffice/7575067555.html,"$3,500",3br,,mission district,1.5,['saturday 2023-01-21']
1/18,Open Sat @ Noon - HUGE One Bdrm - Garden Courtyard Got Pets?,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-sat-noon-huge-one/7575006153.html,"$2,500",1br,,hayes valley,1,['saturday 2023-01-21']
1/18,Open Sat@1pm - BRIGHT! -TOP FLOOR Flat! 2-3 Bdrm Use - Video Tour,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-sat1pm-bright-top/7575008897.html,"$3,600",3br,,noe valley,1.5,['saturday 2023-01-21']
1/18,Open Sat@Noon Studio w/ Extra Room- Garden - Pets OK -VIDEO LINK,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-satnoon-studio-extra/7575068229.html,"$2,000",1br,,lower haight,1,['saturday 2023-01-21']
1/18,LUXURY & CHARM -3 Bd 2.5 Ba-Huge Flat-Bright-Video Link,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-luxury-charm-bd-25-ba/7574928511.html,"$5,750",3br,,hayes valley,2.5,"['cats are OK - purrr', 'dogs are OK - wooof', 'flat', 'w/d in unit', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,Open Sat@Noon Studio w/ Extra Room- Garden - Pets OK -VIDEO LINK,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-satnoon-studio-extra/7575000203.html,"$2,000",1br,,hayes valley,1,['saturday 2023-01-21']
1/18,1 Bedroom 1 Bath Furnished Homes!  Athleisure/Lounge Space.,https://sfbay.craigslist.org/sfc/apa/d/walnut-creek-bedroom-bath-furnished/7579679863.html,"$3,829",1br,727,financial district,1,"['open house dates', 'tuesday 2023-01-17', 'wednesday 2023-01-18', 'thursday 2023-01-19']"
1/18,Open Sat @ Noon - HUGE One Bdrm - Garden Courtyard Got Pets?,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-sat-noon-huge-one/7575069022.html,"$2,500",1br,,lower haight,1,['saturday 2023-01-21']
1/18,Chic Apt Near MUNI 🚌 Perfect for Commuters w/ $500 GC + $0 Deposit!!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-chic-apt-near-muni/7579679455.html,"$2,795",0br,,castro / upper market,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'no parking', 'rent period: monthly']"
1/18,TAKE a TOUR TODAY ** Bike to Anywhere! Bike Score 100 & Storage,https://sfbay.craigslist.org/sfc/apa/d/portland-take-tour-today-bike-to/7575217332.html,"$1,599",1br,,1532 NE 21st Avenue,1,"['cats are OK - purrr', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
1/18,CONTACT US TODAY! - 1x1 || Floor to Ceiling Windows & More!,https://sfbay.craigslist.org/sfc/apa/d/portland-contact-us-today-1x1-floor-to/7579679149.html,"$1,449",1br,,1532 NE 21st Avenue,1,"['cats are OK - purrr', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
1/18,Backyard Cottage available March 1st,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-backyard-cottage/7579678793.html,"$1,800",1br,500,sunset / parkside,1,"['open house dates', 'saturday 2023-01-21', 'sunday 2023-01-22', 'saturday 2023-01-28']"
1/18,Newly Renovated 3 Beds 2 Baths in SOMA with Laundry In Unit!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-newly-renovated-beds/7579678689.html,"$3,995",3br,792,SOMA / south beach,2,"['application fee details: $50.94 Per Applicant', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly']"
1/18,One Month Free! Large Brand New Luxury Condo w/ Private Patio,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-one-month-free-large/7579678636.html,"$4,500",2br,1052,lower nob hill,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,***RENOVATED STUDIO = Feels like a one Bedroom***,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-renovated-studio-feels/7579678055.html,"$2,045",0br,350,SOMA / south beach,1,"['application fee details: 20.00', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,Large Pet-Friendly Fully Remodeled Top Floor Unit w/ Hardwood Floors,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-pet-friendly-fully/7579677908.html,"$3,950",1br,,noe valley,1,"['application fee details: $30 application fee includes the cost of credit report', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,"Downtown Views!! 1BD corner unit, pet friendly, laundry, natural light",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-downtown-views-1bd-corner/7574923761.html,"$3,100",1br,,alamo square / nopa,1,"['application fee details: $40 made payable to Intellirent', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'attached garage', 'rent period: monthly']"
1/18,1BED 1BATH Newly Renovated steps to Alamo Square,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1bed-1bath-newly/7578847442.html,"$2,998",1br,,alamo square / nopa,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,Prime 2BED 2BATH steps from Golden Gate Park,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-prime-2bed-2bath-steps/7572550699.html,"$4,199",2br,,haight ashbury,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,💕Cozy Apt w/ 2 Months’ Move-in Allowance+OPEN HOUSE MONDAY 01/16,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-cozy-apt-2-months-move-in/7579676793.html,"$3,495",0br,,russian hill,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'no parking', 'rent period: monthly']"
1/18,Apply by 1/31 for $250 security deposit! Open Kitchen Concept,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-apply-by-31-for-250/7577868652.html,"$3,304",1br,665,inner sunset / UCSF,1,"['EV charging', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'attached garage', 'rent period: daily', 'wheelchair accessible']"
1/18,Updated 1 Bedroom in Nob Hill!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-updated-bedroom-in-nob/7579676002.html,"$2,395",0br,,nob hill,1,"['apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,"Modern Living in Park-Like Setting with Park Views, Parking, Laundry",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-modern-living-in-park/7571371471.html,"$3,200",1br,829,cole valley / ashbury hts,1,"['application fee details: $40 made payable to Intellirent', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'carport', 'rent period: monthly']"
1/18,"Remodeled 3BD Mission Bernal Flat, in-unit laundry, parking",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-remodeled-3bd-mission/7575318694.html,"$4,550",3br,,bernal heights,2,"['application fee details: $40 made payable to Intellirent', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'rent period: monthly']"
1/18,"Modern 1BR, hardwood floors,W/D, pkg,gym",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-modern-1br-hardwood/7579674906.html,"$3,350",1br,,pacific heights,1,"['condo', 'w/d in unit', 'no smoking', 'detached garage', 'rent period: monthly']"
1/18,Discounted rate! 1 BED + 1 BATH + Balcony Furnished Apt,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-discounted-rate-bed-bath/7579674354.html,"$2,950",1br,728,San Francisco,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,1 bed 1 bath with Den!! Come book a tour today!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bed-bath-with-den-come/7570111243.html,"$3,561",1br,825,potrero hill,1,"['EV charging', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
1/18,Adorable 1882 Victorian Stand-Alone Carriage House,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-adorable-1882-victorian/7577934142.html,"$3,695",1br,500,hayes valley,1,"['EV charging', 'air conditioning', 'application fee details: $40 to be paid directly to screening service', 'cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly']"
1/18,Renovated 1 Bedroom with Washer and Dryer in Unit!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-renovated-bedroom-with/7579674026.html,"$2,295",1br,,excelsior / outer mission,1,"['apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly']"
1/18,Prime Location in Nob Hill + Washer/Dryer  - Receive $500 Gift Card!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-prime-location-in-nob/7575974197.html,"$2,795",1br,,nob hill,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly']"
1/18,Newly Renovated NOPA 1 Bedroom!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-newly-renovated-nopa/7579673800.html,"$2,995",1br,,alamo square / nopa,1,"['apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,Luxury Remodeled FULL FLOOR FLAT! LAUNDRY IN UNIT! DISHWASHER!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-luxury-remodeled-full/7578886624.html,"$4,890",4br,1150,haight ashbury,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,VERY LARGE 3BD/2BA. DISHWASHER! Laundry On-Site! PARKING! HARDWOOD!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-very-large-3bd-2ba/7578886434.html,"$3,990",3br,1150,inner richmond,2,"['apartment', 'laundry in bldg', 'no smoking', 'attached garage', 'rent period: monthly']"
1/18,Updated Nob Hill 1 Bedroom!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-updated-nob-hill-bedroom/7579673628.html,"$2,450",1br,,nob hill,1,"['apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,"Renovated 2 Bedroom in Nob Hill, Great Location!",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-renovated-bedroom-in-nob/7579673539.html,"$3,195",2br,,nob hill,1,"['apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,Large Renovated Nob Hill 1 Bedroom! 13th Month Free!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-renovated-nob-hill/7579673444.html,"$2,995",1br,,nob hill,1,"['apartment', 'laundry in bldg', 'no smoking', 'attached garage', 'rent period: monthly']"
1/18,"4432 California St #5, freshly painted 2/1, Close to all",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-4432-california-st/7579669926.html,"$2,600",2br,,inner richmond,1,"['apartment', 'no laundry on site', 'no parking', 'rent period: monthly']"
1/18,CHINATOWN - Multilevel Retail Space,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-chinatown-multilevel/7577149033.html,"$20,000",0br,8000,financial district,split,"['application fee details: 45', 'apartment', 'no laundry on site', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,Vintage Beauty in Prime Nob Hill Location + $500 GC!!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-vintage-beauty-in-prime/7575973318.html,"$2,895",1br,,nob hill,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'no parking', 'rent period: monthly']"
1/18,Classic Pacific Heights Flat,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-classic-pacific-heights/7575402339.html,"$3,200",2br,,pacific heights,1,"['apartment', 'laundry in bldg', 'no parking', 'rent period: monthly']"
1/18,Bright Pac Heights 1 BR 2BA,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bright-pac-heights-br-2ba/7569774983.html,"$2,650",1br,,lower pac hts,2.5,"['flat', 'laundry in bldg', 'no parking', 'rent period: monthly']"
1/18,Quiet All Util Included 1 Bedroom,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-quiet-all-util-included/7571289170.html,"$2,200",1br,,lower pac hts,1,"['flat', 'laundry in bldg', 'no parking', 'rent period: monthly']"
1/18,Vintage Gem w/ Prime Location - Move-in Specials + $0 Deposit!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-vintage-gem-prime/7575976160.html,"$2,995",1br,,nob hill,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly']"
1/18,Vintage Beauty in Prime Nob Hill Location + $500 GC!!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-vintage-beauty-in-prime/7575973318.html,"$2,895",1br,,nob hill,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'no parking', 'rent period: monthly']"
1/18,Classic Pacific Heights Flat,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-classic-pacific-heights/7575402339.html,"$3,200",2br,,pacific heights,1,"['apartment', 'laundry in bldg', 'no parking', 'rent period: monthly']"
1/18,Bright Pac Heights 1 BR 2BA,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bright-pac-heights-br-2ba/7569774983.html,"$2,650",1br,,lower pac hts,2.5,"['flat', 'laundry in bldg', 'no parking', 'rent period: monthly']"
1/18,Quiet All Util Included 1 Bedroom,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-quiet-all-util-included/7571289170.html,"$2,200",1br,,lower pac hts,1,"['flat', 'laundry in bldg', 'no parking', 'rent period: monthly']"
1/18,Vintage Gem w/ Prime Location - Move-in Specials + $0 Deposit!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-vintage-gem-prime/7575976160.html,"$2,995",1br,,nob hill,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly']"
1/18,Renovated 2 Bedroom in NOPA! Laundry In Unit!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-renovated-bedroom-in-nopa/7579672270.html,"$3,895",2br,,alamo square / nopa,1,"['apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly']"
1/18,Large Tenderloin Studio,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-tenderloin-studio/7579672184.html,"$1,595",0br,,tenderloin,1,"['apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,Updated Nob Hill Studio!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-updated-nob-hill-studio/7579672057.html,"$2,195",0br,,nob hill,1,"['apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,Renovated 2 Bedroom in the Nob Hill!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-renovated-bedroom-in-the/7579671968.html,"$2,995",2br,,nob hill,1,"['apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: monthly']"
1/18,Renovated 1 Bedroom in Bernal Heights!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-renovated-bedroom-in/7579671846.html,"$2,195",1br,,bernal heights,1,"['apartment', 'laundry in bldg', 'no smoking', 'attached garage', 'rent period: monthly']"
1/18,Newly Renovated Ground Level 3BR/2BA Sunnyside Flat!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-newly-renovated-ground/7579671545.html,"$3,995",3br,,glen park,2,"['apartment', 'laundry in bldg', 'no parking', 'rent period: monthly']"
1/18,Incredible Unit * Hardwood floors - Tiled bath * Call for details! *,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-incredible-unit-hardwood/7579664993.html,"$2,350",1br,464,mission district,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no parking', 'rent period: monthly']"
1/18,Perfectly Polished Apartment + Receive a $1500 Gift Card + $0 Deposit,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-perfectly-polished/7575977465.html,"$2,095",0br,,pacific heights,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'no parking', 'rent period: monthly']"
1/18,"Near Patricia's Green in Hayes Valley, Wood-Style Flooring Throughout",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-near-patricias-green-in/7579670956.html,"$3,114",1br,598,hayes valley,1,"['EV charging', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
1/18,"Picnic Lawn, Parcel Lockers with Cold Storage, Dog Park",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-picnic-lawn-parcel/7576747974.html,"$5,031",3br,1125,downtown / civic / van ness,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly', 'wheelchair accessible']"
1/18,Twin Peaks 1 bedroom/1 bath with View -10 Gardenside Dr. #8 -,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-twin-peaks-bedroom-bath/7579670313.html,"$2,700",1br,,twin peaks / diamond hts,1,"['apartment', 'laundry in bldg', 'no smoking', 'carport', 'rent period: monthly']"
1/18,Parker Ave #205 at Geary 1 bed 1 bath with Parking,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-parker-ave-205-at-geary/7579670206.html,"$2,350",1br,,USF / panhandle,1,"['apartment', 'laundry in bldg', 'no smoking', 'carport', 'rent period: monthly']"
1/18,Pet-Friendly Home Across From The Panhandle + $500 GC + $0 Deposit!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-pet-friendly-home-across/7575975211.html,"$1,995",0br,,haight ashbury,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'no parking', 'rent period: monthly']"
1/18,170 Off Third 2 Bedroom w/ City Views ~ J.Wavro,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-170-off-third-bedroom/7579669898.html,"$4,400",2br,,SOMA / south beach,2,"['condo', 'w/d in unit', 'attached garage', 'rent period: monthly']"
1/18,1 bedroom Top Floor Corner Unit Apartment In Nob Hill,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bedroom-top-floor-corner/7579669547.html,"$2,800",1br,,nob hill,1,"['apartment', 'no laundry on site', 'no parking', 'rent period: monthly']"
1/18,3 bedroom Flat by Financial District,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bedroom-flat-by-financial/7579669398.html,"$4,200",3br,,financial district,split,"['flat', 'no laundry on site', 'no parking', 'rent period: monthly']"
1/18,Gorgeous Apartment in Downtown + $500 Gift Card + $0 Deposit!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gorgeous-apartment-in/7575971348.html,"$2,895",1br,,downtown / civic / van ness,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly']"
